Date,FromCurrency,ToCurrency,Exchange
2026-11-16,CAD,GBP,0.57846
2026-11-16,CAD,USD,0.78299
2026-11-16,EUR,AUD,1.5778
2026-11-16,EUR,CAD,1.4451
2026-11-16,EUR,EUR,1.0
2026-11-16,EUR,GBP,0.83593
2026-11-16,EUR,USD,1.1315
2026-11-16,GBP,AUD,1.88748
2026-11-16,GBP,CAD,1.72873
2026-11-16,GBP,EUR,1.19627
2026-11-16,GBP,GBP,1.00000
2026-11-16,GBP,USD,1.35358
2026-11-16,USD,AUD,1.39443
2026-11-16,USD,CAD,1.27715
2026-11-16,USD,EUR,0.88378
2026-11-16,USD,GBP,0.73878
2026-11-16,USD,USD,1.00000
2026-11-17,AUD,AUD,1.00000
2026-11-17,AUD,CAD,0.92301
2026-11-17,AUD,EUR,0.64103
2026-11-17,AUD,GBP,0.53555
2026-11-17,AUD,USD,0.72558
2026-11-17,CAD,AUD,1.08341
2026-11-17,CAD,CAD,1.00000
2026-11-17,CAD,EUR,0.69449
2026-11-17,CAD,GBP,0.58022
2026-11-17,CAD,USD,0.78610
2026-11-17,EUR,AUD,1.56
2026-11-17,EUR,CAD,1.4399
2026-11-17,EUR,EUR,1.0
2026-11-17,EUR,GBP,0.83546
2026-11-17,EUR,USD,1.1319
2026-11-17,GBP,AUD,1.86723
2026-11-17,GBP,CAD,1.72348
2026-11-17,GBP,EUR,1.19695
2026-11-17,GBP,GBP,1.00000
2026-11-17,GBP,USD,1.35482
2026-11-17,USD,AUD,1.37821
2026-11-17,USD,CAD,1.27211
2026-11-17,USD,EUR,0.88347
2026-11-17,USD,GBP,0.73810
2026-11-17,USD,USD,1.00000
2026-11-18,AUD,AUD,1.00000
2026-11-18,AUD,CAD,0.91710
2026-11-18,AUD,EUR,0.63767
2026-11-18,AUD,GBP,0.53321
2026-11-18,AUD,USD,0.71923
2026-11-18,CAD,AUD,1.09039
2026-11-18,CAD,CAD,1.00000
2026-11-18,CAD,EUR,0.69531
2026-11-18,CAD,GBP,0.58141
2026-11-18,CAD,USD,0.78424
2026-11-18,EUR,AUD,1.5682
2026-11-18,EUR,CAD,1.4382
2026-11-18,EUR,EUR,1.0
2026-11-18,EUR,GBP,0.83618
2026-11-18,EUR,USD,1.1279
2026-11-18,GBP,AUD,1.87543
2026-11-18,GBP,CAD,1.71996
2026-11-18,GBP,EUR,1.19591
2026-11-18,GBP,GBP,1.00000
2026-11-18,GBP,USD,1.34887
2026-11-18,USD,AUD,1.39037
2026-11-18,USD,CAD,1.27511
2026-11-18,USD,EUR,0.88660
2026-11-18,USD,GBP,0.74136
2026-11-18,USD,USD,1.00000
2026-11-19,AUD,AUD,1.00000
2026-11-19,AUD,CAD,0.91900
2026-11-19,AUD,EUR,0.63731
2026-11-19,AUD,GBP,0.53620
2026-11-19,AUD,USD,0.72366
2026-11-19,CAD,AUD,1.08814
2026-11-19,CAD,CAD,1.00000
2026-11-19,CAD,EUR,0.69348
2026-11-19,CAD,GBP,0.58346
2026-11-19,CAD,USD,0.78745
2026-11-19,EUR,AUD,1.5691
2026-11-19,EUR,CAD,1.442
2026-11-19,EUR,EUR,1.0
2026-11-19,EUR,GBP,0.84135
2026-11-19,EUR,USD,1.1355
2026-11-19,GBP,AUD,1.86498
2026-11-19,GBP,CAD,1.71391
2026-11-19,GBP,EUR,1.18857
2026-11-19,GBP,GBP,1.00000
2026-11-19,GBP,USD,1.34962
2026-11-19,USD,AUD,1.38186
2026-11-19,USD,CAD,1.26993
2026-11-19,USD,EUR,0.88067
2026-11-19,USD,GBP,0.74095
2026-11-19,USD,USD,1.00000
2026-11-20,AUD,AUD,1.00000
2026-11-20,AUD,CAD,0.92174
2026-11-20,AUD,EUR,0.64041
2026-11-20,AUD,GBP,0.53812
2026-11-20,AUD,USD,0.72533
2026-11-20,CAD,AUD,1.08490
2026-11-20,CAD,CAD,1.00000
2026-11-20,CAD,EUR,0.69478
2026-11-20,CAD,GBP,0.58381
2026-11-20,CAD,USD,0.78691
2026-11-20,EUR,AUD,1.5615
2026-11-20,EUR,CAD,1.4393
2026-11-20,EUR,EUR,1.0
2026-11-20,EUR,GBP,0.84028
2026-11-20,EUR,USD,1.1326
2026-11-20,GBP,AUD,1.85831
2026-11-20,GBP,CAD,1.71288
2026-11-20,GBP,EUR,1.19008
2026-11-20,GBP,GBP,1.00000
2026-11-20,GBP,USD,1.34788
2026-11-20,USD,AUD,1.37869
2026-11-20,USD,CAD,1.27079
2026-11-20,USD,EUR,0.88292
2026-11-20,USD,GBP,0.74190
2026-11-20,USD,USD,1.00000
2026-11-21,AUD,AUD,1.00000
2026-11-21,AUD,CAD,0.92174
2026-11-21,AUD,EUR,0.64041
2026-11-21,AUD,GBP,0.53812
2026-11-21,AUD,USD,0.72533
2026-11-21,CAD,AUD,1.08490
2026-11-21,CAD,CAD,1.00000
2026-11-21,CAD,EUR,0.69478
2026-11-21,CAD,GBP,0.58381
2026-11-21,CAD,USD,0.78691
2026-11-21,EUR,AUD,1.5615
2026-11-21,EUR,CAD,1.4393
2026-11-21,EUR,EUR,1.0
2026-11-21,EUR,GBP,0.84028
2026-11-21,EUR,USD,1.1326
2026-11-21,GBP,AUD,1.85831
2026-11-21,GBP,CAD,1.71288
2026-11-21,GBP,EUR,1.19008
2026-11-21,GBP,GBP,1.00000
2026-11-21,GBP,USD,1.34788
2026-11-21,USD,AUD,1.37869
2026-11-21,USD,CAD,1.27079
2026-11-21,USD,EUR,0.88292
2026-11-21,USD,GBP,0.74190
2026-11-21,USD,USD,1.00000
2026-11-22,AUD,AUD,1.00000
2026-11-22,AUD,CAD,0.92174
2026-11-22,AUD,EUR,0.64041
2026-11-22,AUD,GBP,0.53812
2026-11-22,AUD,USD,0.72533
2026-11-22,CAD,AUD,1.08490
2026-11-22,CAD,CAD,1.00000
2026-11-22,CAD,EUR,0.69478
2026-11-22,CAD,GBP,0.58381
2026-11-22,CAD,USD,0.78691
2026-11-22,EUR,AUD,1.5615
2026-11-22,EUR,CAD,1.4393
2026-11-22,EUR,EUR,1.0
2026-11-22,EUR,GBP,0.84028
2026-11-22,EUR,USD,1.1326
2026-11-22,GBP,AUD,1.85831
2026-11-22,GBP,CAD,1.71288
2026-11-22,GBP,EUR,1.19008
2026-11-22,GBP,GBP,1.00000
2026-11-22,GBP,USD,1.34788
2026-11-22,USD,AUD,1.37869
2026-11-22,USD,CAD,1.27079
2026-11-22,USD,EUR,0.88292
2026-11-22,USD,GBP,0.74190
2026-11-22,USD,USD,1.00000
2026-11-23,AUD,AUD,1.00000
2026-11-23,AUD,CAD,0.92863
2026-11-23,AUD,EUR,0.64127
2026-11-23,AUD,GBP,0.53822
2026-11-23,AUD,USD,0.72682
2026-11-23,CAD,AUD,1.07686
2026-11-23,CAD,CAD,1.00000
2026-11-23,CAD,EUR,0.69056
2026-11-23,CAD,GBP,0.57959
2026-11-23,CAD,USD,0.78268
2026-11-23,EUR,AUD,1.5594
2026-11-23,EUR,CAD,1.4481
2026-11-23,EUR,EUR,1.0
2026-11-23,EUR,GBP,0.8393
2026-11-23,EUR,USD,1.1334
2026-11-23,GBP,AUD,1.85798
2026-11-23,GBP,CAD,1.72537
2026-11-23,GBP,EUR,1.19147
2026-11-23,GBP,GBP,1.00000
2026-11-23,GBP,USD,1.35041
2026-11-23,USD,AUD,1.37586
2026-11-23,USD,CAD,1.27766
2026-11-23,USD,EUR,0.88230
2026-11-23,USD,GBP,0.74052
2026-11-23,USD,USD,1.00000
2026-11-24,AUD,AUD,1.00000
2026-11-24,AUD,CAD,0.92633
2026-11-24,AUD,EUR,0.63947
2026-11-24,AUD,GBP,0.53789
2026-11-24,AUD,USD,0.72279
2026-11-24,CAD,AUD,1.07953
2026-11-24,CAD,CAD,1.00000
2026-11-24,CAD,EUR,0.69032
2026-11-24,CAD,GBP,0.58066
2026-11-24,CAD,USD,0.78027
2026-11-24,EUR,AUD,1.5638
2026-11-24,EUR,CAD,1.4486
2026-11-24,EUR,EUR,1.0
2026-11-24,EUR,GBP,0.84115
2026-11-24,EUR,USD,1.1303
2026-11-24,GBP,AUD,1.85912
2026-11-24,GBP,CAD,1.72217
2026-11-24,GBP,EUR,1.18885
2026-11-24,GBP,GBP,1.00000
2026-11-24,GBP,USD,1.34376
2026-11-24,USD,AUD,1.38353
2026-11-24,USD,CAD,1.28161
2026-11-24,USD,EUR,0.88472
2026-11-24,USD,GBP,0.74418
2026-11-24,USD,USD,1.00000
2026-11-25,AUD,AUD,1.00000
2026-11-25,AUD,CAD,0.92848
2026-11-25,AUD,EUR,0.64090
2026-11-25,AUD,GBP,0.53995
2026-11-25,AUD,USD,0.72621
2026-11-25,CAD,AUD,1.07703
2026-11-25,CAD,CAD,1.00000
2026-11-25,CAD,EUR,0.69027
2026-11-25,CAD,GBP,0.58154
2026-11-25,CAD,USD,0.78215
2026-11-25,EUR,AUD,1.5603
2026-11-25,EUR,CAD,1.4487
2026-11-25,EUR,EUR,1.0
2026-11-25,EUR,GBP,0.84248
2026-11-25,EUR,USD,1.1331
2026-11-25,GBP,AUD,1.85203
2026-11-25,GBP,CAD,1.71957
2026-11-25,GBP,EUR,1.18697
2026-11-25,GBP,GBP,1.00000
2026-11-25,GBP,USD,1.34496
2026-11-25,USD,AUD,1.37702
2026-11-25,USD,CAD,1.27853
2026-11-25,USD,EUR,0.88253
2026-11-25,USD,GBP,0.74352
2026-11-25,USD,USD,1.00000
2026-11-26,AUD,AUD,1.00000
2026-11-26,AUD,CAD,0.92630
2026-11-26,AUD,EUR,0.63755
2026-11-26,AUD,GBP,0.53765
2026-11-26,AUD,USD,0.72120
2026-11-26,CAD,AUD,1.07957
2026-11-26,CAD,CAD,1.00000
2026-11-26,CAD,EUR,0.68828
2026-11-26,CAD,GBP,0.58043
2026-11-26,CAD,USD,0.77858
2026-11-26,EUR,AUD,1.5685
2026-11-26,EUR,CAD,1.4529
2026-11-26,EUR,EUR,1.0
2026-11-26,EUR,GBP,0.8433
2026-11-26,EUR,USD,1.1312
2026-11-26,GBP,AUD,1.85995
2026-11-26,GBP,CAD,1.72287
2026-11-26,GBP,EUR,1.18582
2026-11-26,GBP,GBP,1.00000
2026-11-26,GBP,USD,1.34140
2026-11-26,USD,AUD,1.38658
2026-11-26,USD,CAD,1.28439
2026-11-26,USD,EUR,0.88402
2026-11-26,USD,GBP,0.74549
2026-11-26,USD,USD,1.00000
2026-11-27,AUD,AUD,1.00000
2026-11-27,AUD,CAD,0.92694
2026-11-27,AUD,EUR,0.63918
2026-11-27,AUD,GBP,0.53940
2026-11-27,AUD,USD,0.72336
2026-11-27,CAD,AUD,1.07882
2026-11-27,CAD,CAD,1.00000
2026-11-27,CAD,EUR,0.68956
2026-11-27,CAD,GBP,0.58191
2026-11-27,CAD,USD,0.78038
2026-11-27,EUR,AUD,1.5645
2026-11-27,EUR,CAD,1.4502
2026-11-27,EUR,EUR,1.0
2026-11-27,EUR,GBP,0.84389
2026-11-27,EUR,USD,1.1317
2026-11-27,GBP,AUD,1.85391
2026-11-27,GBP,CAD,1.71847
2026-11-27,GBP,EUR,1.18499
2026-11-27,GBP,GBP,1.00000
2026-11-27,GBP,USD,1.34105
2026-11-27,USD,AUD,1.38243
2026-11-27,USD,CAD,1.28144
2026-11-27,USD,EUR,0.88363
2026-11-27,USD,GBP,0.74568
2026-11-27,USD,USD,1.00000
2026-11-28,AUD,AUD,1.00000
2026-11-28,AUD,CAD,0.92694
2026-11-28,AUD,EUR,0.63918
2026-11-28,AUD,GBP,0.53940
2026-11-28,AUD,USD,0.72336
2026-11-28,CAD,AUD,1.07882
2026-11-28,CAD,CAD,1.00000
2026-11-28,CAD,EUR,0.68956
2026-11-28,CAD,GBP,0.58191
2026-11-28,CAD,USD,0.78038
2026-11-28,EUR,AUD,1.5645
2026-11-28,EUR,CAD,1.4502
2026-11-28,EUR,EUR,1.0
2026-11-28,EUR,GBP,0.84389
2026-11-28,EUR,USD,1.1317
2026-11-28,GBP,AUD,1.85391
2026-11-28,GBP,CAD,1.71847
2026-11-28,GBP,EUR,1.18499
2026-11-28,GBP,GBP,1.00000
2026-11-28,GBP,USD,1.34105
2026-11-28,USD,AUD,1.38243
2026-11-28,USD,CAD,1.28144
2026-11-28,USD,EUR,0.88363
2026-11-28,USD,GBP,0.74568
2026-11-28,USD,USD,1.00000
2026-11-29,AUD,AUD,1.00000
2026-11-29,AUD,CAD,0.92694
2026-11-29,AUD,EUR,0.63918
2026-11-29,AUD,GBP,0.53940
2026-11-29,AUD,USD,0.72336
2026-11-29,CAD,AUD,1.07882
2026-11-29,CAD,CAD,1.00000
2026-11-29,CAD,EUR,0.68956
2026-11-29,CAD,GBP,0.58191
2026-11-29,CAD,USD,0.78038
2026-11-29,EUR,AUD,1.5645
2026-11-29,EUR,CAD,1.4502
2026-11-29,EUR,EUR,1.0
2026-11-29,EUR,GBP,0.84389
2026-11-29,EUR,USD,1.1317
2026-11-29,GBP,AUD,1.85391
2026-11-29,GBP,CAD,1.71847
2026-11-29,GBP,EUR,1.18499
2026-11-29,GBP,GBP,1.00000
2026-11-29,GBP,USD,1.34105
2026-11-29,USD,AUD,1.38243
2026-11-29,USD,CAD,1.28144
2026-11-29,USD,EUR,0.88363
2026-11-29,USD,GBP,0.74568
2026-11-29,USD,USD,1.00000
2026-11-30,AUD,AUD,1.00000
2026-11-30,AUD,CAD,0.92781
2026-11-30,AUD,EUR,0.63943
2026-11-30,AUD,GBP,0.53858
2026-11-30,AUD,USD,0.72319
2026-11-30,CAD,AUD,1.07781
2026-11-30,CAD,CAD,1.00000
2026-11-30,CAD,EUR,0.68918
2026-11-30,CAD,GBP,0.58048
2026-11-30,CAD,USD,0.77946
2026-11-30,EUR,AUD,1.5639
2026-11-30,EUR,CAD,1.451
2026-11-30,EUR,EUR,1.0
2026-11-30,EUR,GBP,0.84228
2026-11-30,EUR,USD,1.131
2026-11-30,GBP,AUD,1.85675
2026-11-30,GBP,CAD,1.72271
2026-11-30,GBP,EUR,1.18725
2026-11-30,GBP,GBP,1.00000
2026-11-30,GBP,USD,1.34278
2026-11-30,USD,AUD,1.38276
2026-11-30,USD,CAD,1.28294
2026-11-30,USD,EUR,0.88417
2026-11-30,USD,GBP,0.74472
2026-11-30,USD,USD,1.00000
2026-12-01,AUD,AUD,1.00000
2026-12-01,AUD,CAD,0.92582
2026-12-01,AUD,EUR,0.63460
2026-12-01,AUD,GBP,0.53877
2026-12-01,AUD,USD,0.71716
2026-12-01,CAD,AUD,1.08013
2026-12-01,CAD,CAD,1.00000
2026-12-01,CAD,EUR,0.68545
2026-12-01,CAD,GBP,0.58195
2026-12-01,CAD,USD,0.77462
2026-12-01,EUR,AUD,1.5758
2026-12-01,EUR,CAD,1.4589
2026-12-01,EUR,EUR,1.0
2026-12-01,EUR,GBP,0.849
2026-12-01,EUR,USD,1.1301
2026-12-01,GBP,AUD,1.85607
2026-12-01,GBP,CAD,1.71837
2026-12-01,GBP,EUR,1.17786
2026-12-01,GBP,GBP,1.00000
2026-12-01,GBP,USD,1.33110
2026-12-01,USD,AUD,1.39439
2026-12-01,USD,CAD,1.29095
2026-12-01,USD,EUR,0.88488
2026-12-01,USD,GBP,0.75126
2026-12-01,USD,USD,1.00000
2026-12-02,AUD,AUD,1.00000
2026-12-02,AUD,CAD,0.92165
2026-12-02,AUD,EUR,0.63131
2026-12-02,AUD,GBP,0.53838
2026-12-02,AUD,USD,0.71307
2026-12-02,CAD,AUD,1.08501
2026-12-02,CAD,CAD,1.00000
2026-12-02,CAD,EUR,0.68498
2026-12-02,CAD,GBP,0.58415
2026-12-02,CAD,USD,0.77368
2026-12-02,EUR,AUD,1.584
2026-12-02,EUR,CAD,1.4599
2026-12-02,EUR,EUR,1.0
2026-12-02,EUR,GBP,0.8528
2026-12-02,EUR,USD,1.1295
2026-12-02,GBP,AUD,1.85741
2026-12-02,GBP,CAD,1.71189
2026-12-02,GBP,EUR,1.17261
2026-12-02,GBP,GBP,1.00000
2026-12-02,GBP,USD,1.32446
2026-12-02,USD,AUD,1.40239
2026-12-02,USD,CAD,1.29252
2026-12-02,USD,EUR,0.88535
2026-12-02,USD,GBP,0.75502
2026-12-02,USD,USD,1.00000
2026-12-03,AUD,AUD,1.00000
2026-12-03,AUD,CAD,0.91889
2026-12-03,AUD,EUR,0.63072
2026-12-03,AUD,GBP,0.53740
2026-12-03,AUD,USD,0.71101
2026-12-03,CAD,AUD,1.08827
2026-12-03,CAD,CAD,1.00000
2026-12-03,CAD,EUR,0.68639
2026-12-03,CAD,GBP,0.58484
2026-12-03,CAD,USD,0.77377
2026-12-03,EUR,AUD,1.5855
2026-12-03,EUR,CAD,1.4569
2026-12-03,EUR,EUR,1.0
2026-12-03,EUR,GBP,0.85205
2026-12-03,EUR,USD,1.1273
2026-12-03,GBP,AUD,1.86081
2026-12-03,GBP,CAD,1.70988
2026-12-03,GBP,EUR,1.17364
2026-12-03,GBP,GBP,1.00000
2026-12-03,GBP,USD,1.32304
2026-12-03,USD,AUD,1.40646
2026-12-03,USD,CAD,1.29238
2026-12-03,USD,EUR,0.88708
2026-12-03,USD,GBP,0.75583
2026-12-03,USD,USD,1.00000
2026-12-04,AUD,AUD,1.00000
2026-12-04,AUD,CAD,0.91856
2026-12-04,AUD,EUR,0.63231
2026-12-04,AUD,GBP,0.53878
2026-12-04,AUD,USD,0.71641
2026-12-04,CAD,AUD,1.08866
2026-12-04,CAD,CAD,1.00000
2026-12-04,CAD,EUR,0.68837
2026-12-04,CAD,GBP,0.58655
2026-12-04,CAD,USD,0.77993
2026-12-04,EUR,AUD,1.5815
2026-12-04,EUR,CAD,1.4527
2026-12-04,EUR,EUR,1.0
2026-12-04,EUR,GBP,0.85208
2026-12-04,EUR,USD,1.133
2026-12-04,GBP,AUD,1.85605
2026-12-04,GBP,CAD,1.70489
2026-12-04,GBP,EUR,1.17360
2026-12-04,GBP,GBP,1.00000
2026-12-04,GBP,USD,1.32969
2026-12-04,USD,AUD,1.39585
2026-12-04,USD,CAD,1.28217
2026-12-04,USD,EUR,0.88261
2026-12-04,USD,GBP,0.75206
2026-12-04,USD,USD,1.00000
2026-12-05,AUD,AUD,1.00000
2026-12-05,AUD,CAD,0.91856
2026-12-05,AUD,EUR,0.63231
2026-12-05,AUD,GBP,0.53878
2026-12-05,AUD,USD,0.71641
2026-12-05,CAD,AUD,1.08866
2026-12-05,CAD,CAD,1.00000
2026-12-05,CAD,EUR,0.68837
2026-12-05,CAD,GBP,0.58655
2026-12-05,CAD,USD,0.77993
2026-12-05,EUR,AUD,1.5815
2026-12-05,EUR,CAD,1.4527
2026-12-05,EUR,EUR,1.0
2026-12-05,EUR,GBP,0.85208
2026-12-05,EUR,USD,1.133
2026-12-05,GBP,AUD,1.85605
2026-12-05,GBP,CAD,1.70489
2026-12-05,GBP,EUR,1.17360
2026-12-05,GBP,GBP,1.00000
2026-12-05,GBP,USD,1.32969
2026-12-05,USD,AUD,1.39585
2026-12-05,USD,CAD,1.28217
2026-12-05,USD,EUR,0.88261
2026-12-05,USD,GBP,0.75206
2026-12-05,USD,USD,1.00000
2026-12-06,AUD,AUD,1.00000
2026-12-06,AUD,CAD,0.91856
2026-12-06,AUD,EUR,0.63231
2026-12-06,AUD,GBP,0.53878
2026-12-06,AUD,USD,0.71641
2026-12-06,CAD,AUD,1.08866
2026-12-06,CAD,CAD,1.00000
2026-12-06,CAD,EUR,0.68837
2026-12-06,CAD,GBP,0.58655
2026-12-06,CAD,USD,0.77993
2026-12-06,EUR,AUD,1.5815
2026-12-06,EUR,CAD,1.4527
2026-12-06,EUR,EUR,1.0
2026-12-06,EUR,GBP,0.85208
2026-12-06,EUR,USD,1.133
2026-12-06,GBP,AUD,1.85605
2026-12-06,GBP,CAD,1.70489
2026-12-06,GBP,EUR,1.17360
2026-12-06,GBP,GBP,1.00000
2026-12-06,GBP,USD,1.32969
2026-12-06,USD,AUD,1.39585
2026-12-06,USD,CAD,1.28217
2026-12-06,USD,EUR,0.88261
2026-12-06,USD,GBP,0.75206
2026-12-06,USD,USD,1.00000
2026-12-07,AUD,AUD,1.00000
2026-12-07,AUD,CAD,0.92173
2026-12-07,AUD,EUR,0.63638
2026-12-07,AUD,GBP,0.53987
2026-12-07,AUD,USD,0.72139
2026-12-07,CAD,AUD,1.08492
2026-12-07,CAD,CAD,1.00000
2026-12-07,CAD,EUR,0.69042
2026-12-07,CAD,GBP,0.58572
2026-12-07,CAD,USD,0.78266
2026-12-07,EUR,AUD,1.5714
2026-12-07,EUR,CAD,1.4484
2026-12-07,EUR,EUR,1.0
2026-12-07,EUR,GBP,0.84835
2026-12-07,EUR,USD,1.1336
2026-12-07,GBP,AUD,1.85230
2026-12-07,GBP,CAD,1.70731
2026-12-07,GBP,EUR,1.17876
2026-12-07,GBP,GBP,1.00000
2026-12-07,GBP,USD,1.33624
2026-12-07,USD,AUD,1.38620
2026-12-07,USD,CAD,1.27770
2026-12-07,USD,EUR,0.88215
2026-12-07,USD,GBP,0.74837
2026-12-07,USD,USD,1.00000
2026-12-08,AUD,AUD,1.00000
2026-12-08,AUD,CAD,0.91962
2026-12-08,AUD,EUR,0.63440
2026-12-08,AUD,GBP,0.53911
2026-12-08,AUD,USD,0.71446
2026-12-08,CAD,AUD,1.08740
2026-12-08,CAD,CAD,1.00000
2026-12-08,CAD,EUR,0.68985
2026-12-08,CAD,GBP,0.58623
2026-12-08,CAD,USD,0.77690
2026-12-08,EUR,AUD,1.5763
2026-12-08,EUR,CAD,1.4496
2026-12-08,EUR,EUR,1.0
2026-12-08,EUR,GBP,0.8498
2026-12-08,EUR,USD,1.1262
2026-12-08,GBP,AUD,1.85491
2026-12-08,GBP,CAD,1.70581
2026-12-08,GBP,EUR,1.17675
2026-12-08,GBP,GBP,1.00000
2026-12-08,GBP,USD,1.32525
2026-12-08,USD,AUD,1.39966
2026-12-08,USD,CAD,1.28716
2026-12-08,USD,EUR,0.88794
2026-12-08,USD,GBP,0.75457
2026-12-08,USD,USD,1.00000
2026-12-09,AUD,AUD,1.00000
2026-12-09,AUD,CAD,0.91327
2026-12-09,AUD,EUR,0.63028
2026-12-09,AUD,GBP,0.53791
2026-12-09,AUD,USD,0.71278
2026-12-09,CAD,AUD,1.09496
2026-12-09,CAD,CAD,1.00000
2026-12-09,CAD,EUR,0.69013
2026-12-09,CAD,GBP,0.58899
2026-12-09,CAD,USD,0.78047
2026-12-09,EUR,AUD,1.5866
2026-12-09,EUR,CAD,1.449
2026-12-09,EUR,EUR,1.0
2026-12-09,EUR,GBP,0.85345
2026-12-09,EUR,USD,1.1309
2026-12-09,GBP,AUD,1.85904
2026-12-09,GBP,CAD,1.69781
2026-12-09,GBP,EUR,1.17171
2026-12-09,GBP,GBP,1.00000
2026-12-09,GBP,USD,1.32509
2026-12-09,USD,AUD,1.40295
2026-12-09,USD,CAD,1.28128
2026-12-09,USD,EUR,0.88425
2026-12-09,USD,GBP,0.75466
2026-12-09,USD,USD,1.00000
2026-12-10,AUD,AUD,1.00000
2026-12-10,AUD,CAD,0.91092
2026-12-10,AUD,EUR,0.63311
2026-12-10,AUD,GBP,0.53915
2026-12-10,AUD,USD,0.71402
2026-12-10,CAD,AUD,1.09779
2026-12-10,CAD,CAD,1.00000
2026-12-10,CAD,EUR,0.69502
2026-12-10,CAD,GBP,0.59187
2026-12-10,CAD,USD,0.78385
2026-12-10,EUR,AUD,1.5795
2026-12-10,EUR,CAD,1.4388
2026-12-10,EUR,EUR,1.0
2026-12-10,EUR,GBP,0.85158
2026-12-10,EUR,USD,1.1278
2026-12-10,GBP,AUD,1.85479
2026-12-10,GBP,CAD,1.68957
2026-12-10,GBP,EUR,1.17429
2026-12-10,GBP,GBP,1.00000
2026-12-10,GBP,USD,1.32436
2026-12-10,USD,AUD,1.40051
2026-12-10,USD,CAD,1.27576
2026-12-10,USD,EUR,0.88668
2026-12-10,USD,GBP,0.75508
2026-12-10,USD,USD,1.00000
2026-12-11,AUD,AUD,1.00000
2026-12-11,AUD,CAD,0.90961
2026-12-11,AUD,EUR,0.63432
2026-12-11,AUD,GBP,0.54142
2026-12-11,AUD,USD,0.71507
2026-12-11,CAD,AUD,1.09937
2026-12-11,CAD,CAD,1.00000
2026-12-11,CAD,EUR,0.69735
2026-12-11,CAD,GBP,0.59522
2026-12-11,CAD,USD,0.78612
2026-12-11,EUR,AUD,1.5765
2026-12-11,EUR,CAD,1.434
2026-12-11,EUR,EUR,1.0
2026-12-11,EUR,GBP,0.85355
2026-12-11,EUR,USD,1.1273
2026-12-11,GBP,AUD,1.84699
2026-12-11,GBP,CAD,1.68004
2026-12-11,GBP,EUR,1.17158
2026-12-11,GBP,GBP,1.00000
2026-12-11,GBP,USD,1.32072
2026-12-11,USD,AUD,1.39847
2026-12-11,USD,CAD,1.27207
2026-12-11,USD,EUR,0.88708
2026-12-11,USD,GBP,0.75716
2026-12-11,USD,USD,1.00000
2026-12-12,AUD,AUD,1.00000
2026-12-12,AUD,CAD,0.90961
2026-12-12,AUD,EUR,0.63432
2026-12-12,AUD,GBP,0.54142
2026-12-12,AUD,USD,0.71507
2026-12-12,CAD,AUD,1.09937
2026-12-12,CAD,CAD,1.00000
2026-12-12,CAD,EUR,0.69735
2026-12-12,CAD,GBP,0.59522
2026-12-12,CAD,USD,0.78612
2026-12-12,EUR,AUD,1.5765
2026-12-12,EUR,CAD,1.434
2026-12-12,EUR,EUR,1.0
2026-12-12,EUR,GBP,0.85355
2026-12-12,EUR,USD,1.1273
2026-12-12,GBP,AUD,1.84699
2026-12-12,GBP,CAD,1.68004
2026-12-12,GBP,EUR,1.17158
2026-12-12,GBP,GBP,1.00000
2026-12-12,GBP,USD,1.32072
2026-12-12,USD,AUD,1.39847
2026-12-12,USD,CAD,1.27207
2026-12-12,USD,EUR,0.88708
2026-12-12,USD,GBP,0.75716
2026-12-12,USD,USD,1.00000
2026-12-13,AUD,AUD,1.00000
2026-12-13,AUD,CAD,0.90961
2026-12-13,AUD,EUR,0.63432
2026-12-13,AUD,GBP,0.54142
2026-12-13,AUD,USD,0.71507
2026-12-13,CAD,AUD,1.09937
2026-12-13,CAD,CAD,1.00000
2026-12-13,CAD,EUR,0.69735
2026-12-13,CAD,GBP,0.59522
2026-12-13,CAD,USD,0.78612
2026-12-13,EUR,AUD,1.5765
2026-12-13,EUR,CAD,1.434
2026-12-13,EUR,EUR,1.0
2026-12-13,EUR,GBP,0.85355
2026-12-13,EUR,USD,1.1273
2026-12-13,GBP,AUD,1.84699
2026-12-13,GBP,CAD,1.68004
2026-12-13,GBP,EUR,1.17158
2026-12-13,GBP,GBP,1.00000
2026-12-13,GBP,USD,1.32072
2026-12-13,USD,AUD,1.39847
2026-12-13,USD,CAD,1.27207
2026-12-13,USD,EUR,0.88708
2026-12-13,USD,GBP,0.75716
2026-12-13,USD,USD,1.00000
2026-12-14,AUD,AUD,1.00000
2026-12-14,AUD,CAD,0.90676
2026-12-14,AUD,EUR,0.63131
2026-12-14,AUD,GBP,0.54129
2026-12-14,AUD,USD,0.71408
2026-12-14,CAD,AUD,1.10283
2026-12-14,CAD,CAD,1.00000
2026-12-14,CAD,EUR,0.69623
2026-12-14,CAD,GBP,0.59695
2026-12-14,CAD,USD,0.78751
2026-12-14,EUR,AUD,1.584
2026-12-14,EUR,CAD,1.4363
2026-12-14,EUR,EUR,1.0
2026-12-14,EUR,GBP,0.8574
2026-12-14,EUR,USD,1.1311
2026-12-14,GBP,AUD,1.84745
2026-12-14,GBP,CAD,1.67518
2026-12-14,GBP,EUR,1.16632
2026-12-14,GBP,GBP,1.00000
2026-12-14,GBP,USD,1.31922
2026-12-14,USD,AUD,1.40041
2026-12-14,USD,CAD,1.26983
2026-12-14,USD,EUR,0.88410
